name,cover,province_id,city_id,district_id,address,latitude,longitude,contact_number,opening_hours,court_types,is_indoor,facilities,court_qty,base_price,description,rating,enrolling_count,status
上海国际医学园区网球中心,https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,31,1,15,广丹路222弄,31.105854,121.614007,,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""08:00"", ""end_time"": ""18:00""}]",[0],[1],{},3,160,这里不错,0.0,0,0
51磅网球俱乐部,https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,31,1,15,康梧路189号,31.136033,121.551092,,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""08:00"", ""end_time"": ""18:00""}]",[0],[0],{},3,110,这里不错,0.0,0,0
新星客网球馆,https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,31,1,15,康梧路519号,31.131861,121.552275,,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""08:00"", ""end_time"": ""18:00""}]",[0],[1],{},2,164,这里不错,0.0,0,0
球上劲网球运动中心(新田360广场店),https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,31,1,15,秀浦路668号新田360广场一楼,31.125475,121.565339,,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""08:00"", ""end_time"": ""18:00""}]",[0],[0],{},1,124,这里不错,0.0,0,0
友来网球俱乐部(领丰汇店),https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,31,1,15,上南路6717号外广场,31.119971,121.560693,,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""08:00"", ""end_time"": ""18:00""}]",[0],[1],{},2,151,这里不错,0.0,0,0
球上劲网球俱乐部(周浦小上海店),https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,31,1,15,周浦梓营路72号停车场,31.120691,121.575505,,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""08:00"", ""end_time"": ""18:00""}]",[0],[1],{},2,116,这里不错,0.0,0,0
友来网球俱乐部(云空馆),https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,31,1,15,立跃路519号,31.106615,121.55997,,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""08:00"", ""end_time"": ""18:00""}]",[0],[1],{},5,164,这里不错,0.0,0,0
INtennis赢满贯,https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,31,1,15,立跃路519号25号楼2楼,31.106615,121.55997,,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""08:00"", ""end_time"": ""18:00""}]",[0],[1],{},4,163,这里不错,0.0,0,0
星焰网球俱乐部,https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,31,1,15,周浦繁荣路388号园区,31.106836,121.571633,,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""08:00"", ""end_time"": ""18:00""}]",[0],[0],{},3,196,这里不错,0.0,0,0
昱航网球俱乐部(周浦店),https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,31,1,15,周浦镇沈横路1号,31.097311,121.571241,,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""08:00"", ""end_time"": ""18:00""}]",[0],[1],{},2,102,这里不错,0.0,0,0
友悦网球,https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,31,1,15,年家浜路238号绿地缤纷广场4楼,31.112795,121.594013,,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""08:00"", ""end_time"": ""18:00""}]",[0],[0],{},1,104,这里不错,0.0,0,0
周浦体育中心,https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,31,1,15,小沥港路365号,31.114027,121.589771,,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""08:00"", ""end_time"": ""18:00""}]",[0],[1],{},12,130,这里不错,0.0,0,0
健飞体育网球馆,https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,31,1,15,周东南路593号海棠广场3层318室,31.099756,121.590677,,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""08:00"", ""end_time"": ""18:00""}]",[0],[1],{},1,191,这里不错,0.0,0,0
翱翔者网球俱乐部(周浦店),https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,31,1,15,周浦镇周东南路573号,31.100266,121.591455,,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""08:00"", ""end_time"": ""18:00""}]",[0],[0],{},1,192,这里不错,0.0,0,0
懿德网羽中心·浦东三林店,https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,31,1,15,懿行路981号,31.124372,121.511632,,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""08:00"", ""end_time"": ""18:00""}]",[0],[1],{},2,122,这里不错,0.0,0,0
名网网球俱乐部,https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,31,1,12,三鲁公路5589弄49号,31.117658,121.50852,,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""08:00"", ""end_time"": ""18:00""}]",[0],[1],{},1,147,这里不错,0.0,0,0
迈兹MASS-万科VMO花园广场网球馆,https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,31,1,12,浦锦路2049弄,31.109663,121.484434,,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""08:00"", ""end_time"": ""18:00""}]",[0],[1],{},2,135,这里不错,0.0,0,0
浦康休闲公园(浦江镇公共运动场),https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,31,1,12,浦康路399弄38号,31.103909,121.502104,,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""08:00"", ""end_time"": ""18:00""}]",[0],[0],{},2,165,这里不错,0.0,0,0
壹古森活网球场,https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,31,1,12,申旺路18号8幢3楼,31.088278,121.386619,,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""08:00"", ""end_time"": ""18:00""}]",[0],[0],{},1,158,这里不错,0.0,0,0
壹佰网球 CT CLUB,https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,31,1,12,莘庄工业区申旺路18号8幢三楼,31.088278,121.386619,,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""08:00"", ""end_time"": ""18:00""}]",[0],[0],{},6,114,这里不错,0.0,0,0
鹏佰网球文化公园,https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,31,1,12,春东路689号8号楼屋面,31.088421,121.387222,,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""08:00"", ""end_time"": ""18:00""}]",[0],"[1, 0]",{},10,133,这里不错,0.0,0,0
绮梦网球俱乐部,https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,31,1,12,梅州路505号一层A室,31.087041,121.393757,,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""08:00"", ""end_time"": ""18:00""}]",[0],[1],{},3,194,这里不错,0.0,0,0
QS网球馆,https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,31,1,12,沪闵路3988号,31.080417,121.393558,,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""08:00"", ""end_time"": ""18:00""}]",[0],[1],{},2,116,这里不错,0.0,0,0
怡烽网球馆,https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,31,1,12,申南路203号,31.076505,121.391438,,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""08:00"", ""end_time"": ""18:00""}]",[0],[1],{},4,156,这里不错,0.0,0,0
越趣网球俱乐部2,https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,31,1,12,沪闵路3888号10号楼三楼,31.075038,121.396159,,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""08:00"", ""end_time"": ""18:00""}]",[0],[0],{},1,116,这里不错,0.0,0,0
越趣网球俱乐部,https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,31,1,12,颛兴东路万达广场7号门对面,31.070804,121.407244,,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""08:00"", ""end_time"": ""18:00""}]",[0],[1],{},3,129,这里不错,0.0,0,0
严明网球·万达校区,https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,31,1,12,颛兴东路1557号,31.07053,121.41011,,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""08:00"", ""end_time"": ""18:00""}]",[0],[0],{},1,133,这里不错,0.0,0,0
悦野网球场,https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,31,1,12,光华路728号,31.068338,121.384745,,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""08:00"", ""end_time"": ""18:00""}]",[0],[0],{},1,108,这里不错,0.0,0,0
创竞界网球,https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,31,1,12,紫燕路路西创·竞界网球,31.060067,121.384751,,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""08:00"", ""end_time"": ""18:00""}]",[0],[1],{},6,120,这里不错,0.0,0,0
壹佰网球 CT CLUB (室内店),https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,31,1,12,紫燕路888号2号楼,31.057854,121.387079,,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""08:00"", ""end_time"": ""18:00""}]",[0],[1],{},2,110,这里不错,0.0,0,0
奇点网球(颛桥店),https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,31,1,12,瓶北路与鑫都路交叉口南140米,31.058037,121.401507,,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""08:00"", ""end_time"": ""18:00""}]",[0],[0],{},2,195,这里不错,0.0,0,0
狼网网球中心,https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,31,1,12,沪闵路3458弄66号,31.062011,121.401807,,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""08:00"", ""end_time"": ""18:00""}]",[0],[1],{},6,134,这里不错,0.0,0,0
怡烽体育·天籁园网球场,https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,31,1,12,都市路与向阳路路口,31.063927,121.408604,,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""08:00"", ""end_time"": ""18:00""}]",[0],[0],{},2,125,这里不错,0.0,0,0
点赞网球馆,https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,31,1,12,都市路777弄253号威尔士健身房旁边,31.042576,121.416033,,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""08:00"", ""end_time"": ""18:00""}]",[0],[1],{},2,105,这里不错,0.0,0,0
旗忠网球中心·室外场,https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,31,1,12,马桥镇元江路5500号,31.03866,121.35889,,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""08:00"", ""end_time"": ""18:00""}]",[0],[0],{},18,170,这里不错,0.0,0,0
旗忠网球中心·中央球场,https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,31,1,12,马桥镇元江路5500号,31.03866,121.35889,,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""08:00"", ""end_time"": ""18:00""}]",[0],[1],{},1,200,这里不错,0.0,0,0
旗忠网球中心·室内网球馆,https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,31,1,12,马桥镇元江路5500号第1幢,31.038219,121.355892,,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""08:00"", ""end_time"": ""18:00""}]",[0],[1],{},6,184,这里不错,0.0,0,0
源霖网球公园,https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,31,1,17,松汇东路327号云间粮仓,31.00069,121.240884,,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""08:00"", ""end_time"": ""18:00""}]",[0],"[1, 0]",{},3,136,这里不错,0.0,0,0
熵网网球俱乐部(永丰路店),https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,31,1,17,永丰路35号,31.008747,121.215334,,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""08:00"", ""end_time"": ""18:00""}]",[0],[1],{},1,124,这里不错,0.0,0,0
明越网球俱乐部(松江球场)·吾悦广场,https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,31,1,17,玉树路2559号吾悦生活广场4楼,31.00946,121.208401,,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""08:00"", ""end_time"": ""18:00""}]",[0],[1],{},3,153,这里不错,0.0,0,0
颂秦体育·星空体育公园,https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,31,1,17,玉树路2575号吾悦飞航广场4楼,31.00946,121.208401,,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""08:00"", ""end_time"": ""18:00""}]",[0],[1],{},2,182,这里不错,0.0,0,0
青策Apex网球,https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,31,1,15,民风路518号烨博新质产业园11幢,31.281359,121.6655,,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""08:00"", ""end_time"": ""18:00""}]",[0],[1],{},1,116,这里不错,0.0,0,0
翱翔者网球俱乐部(金海路店),https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,31,1,15,金海路2588号,31.26522,121.655373,,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""08:00"", ""end_time"": ""18:00""}]",[0],[0],{},2,141,这里不错,0.0,0,0
财金网球俱乐部,https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,31,1,15,德安路359号,31.251744,121.672839,,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""08:00"", ""end_time"": ""18:00""}]",[0],[1],{},2,156,这里不错,0.0,0,0
迈兹MASS-数聚财神网球馆,https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,31,1,15,景雅路58号,31.252309,121.668872,,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""08:00"", ""end_time"": ""18:00""}]",[0],[1],{},1,196,这里不错,0.0,0,0
星锐网球俱乐部(唐镇室内馆),https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,31,1,15,达秀路151号,31.237835,121.65266,,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""08:00"", ""end_time"": ""18:00""}]",[0],[1],{},3,168,这里不错,0.0,0,0
HO Tennis后子琪网球学院×星,https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,31,1,15,达秀路151号进园区左拐,31.237835,121.65266,,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""08:00"", ""end_time"": ""18:00""}]",[0],[1],{},4,107,这里不错,0.0,0,0
涛飞网球场,https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,31,1,15,上丰路955号C座9楼,31.237146,121.659899,,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""08:00"", ""end_time"": ""18:00""}]",[0],[0],{},1,116,这里不错,0.0,0,0
圆梦室内网球馆,https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,31,1,15,上丰路538号,31.233723,121.652209,,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""08:00"", ""end_time"": ""18:00""}]",[0],[1],{},4,167,这里不错,0.0,0,0
至臻网球(唐镇店),https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,31,1,15,金丰路277号,31.23437,121.657994,,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""08:00"", ""end_time"": ""18:00""}]",[0],[1],{},3,185,这里不错,0.0,0,0
上海雍洲网球学院,https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,31,1,15,金丰路515号,31.256223,121.649992,,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""08:00"", ""end_time"": ""18:00""}]",[0],"[1, 0]",{},8,119,这里不错,0.0,0,0
Our Tennis·唐镇印象球场,https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,31,1,15,德淳路288号印象汇五楼,31.228258,121.668306,,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""08:00"", ""end_time"": ""18:00""}]",[0],[0],{},1,175,这里不错,0.0,0,0
TOP云端网球俱乐部(唐镇店),https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,31,1,15,德淳路288号,31.228258,121.668306,,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""08:00"", ""end_time"": ""18:00""}]",[0],[0],{},1,161,这里不错,0.0,0,0
【新店开业8折】至臻网球·上海超级会员店,https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,31,1,15,高科东路1688号,31.217667,121.680089,,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""08:00"", ""end_time"": ""18:00""}]",[1],[1],{},6,127,这里不错,0.0,0,0
至臻网球·川沙店,https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,31,1,15,建业路416号3幢,31.210802,121.689154,,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""08:00"", ""end_time"": ""18:00""}]",[0],[1],{},3,144,这里不错,0.0,0,0
宏语网球中心,https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,31,1,15,川沙镇妙境北路116弄205号,31.201681,121.693713,,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""08:00"", ""end_time"": ""18:00""}]",[0],[1],{},3,121,这里不错,0.0,0,0
HR网羽中心网球场,https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,31,1,15,川沙新镇川环北路280号,31.202085,121.698018,,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""08:00"", ""end_time"": ""18:00""}]",[0],[0],{},1,129,这里不错,0.0,0,0
星锐网球俱乐部(川沙店)・川南体育公园,https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,31,1,15,川沙新镇城南村八队汪家宅888号,31.160453,121.664005,,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""08:00"", ""end_time"": ""18:00""}]",[0],[0],{},2,168,这里不错,0.0,0,0
JOY TENNIS・久逸网球俱乐部,https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,31,1,15,川大路311号,31.168074,121.702948,,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""08:00"", ""end_time"": ""18:00""}]",[0],[1],{},3,126,这里不错,0.0,0,0
Joy Tennis久逸网球俱乐部(远洋路店),https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,31,1,15,远洋路8号,31.167646,121.7137,,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""08:00"", ""end_time"": ""18:00""}]",[0],[1],{},3,175,这里不错,0.0,0,0
向东村社区运动场,https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,31,1,15,合庆镇向东村村委内,31.23276,121.740361,,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""08:00"", ""end_time"": ""18:00""}]",[0],[0],{},1,190,这里不错,0.0,0,0
罗泾公园市民球场,https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,31,1,13,罗泾镇潘沪路与罗宁路交叉口,31.480006,121.330125,,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""08:00"", ""end_time"": ""18:00""}]",[0],[0],{},1,104,这里不错,0.0,0,0
北水湾体育公园,https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,31,1,14,树屏路1585号,31.403094,121.243362,,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""08:00"", ""end_time"": ""18:00""}]",[0],[0],{},2,173,这里不错,0.0,0,0
四方体育中心,https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,31,1,13,罗店镇石太路2893号,31.431969,121.344717,,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""08:00"", ""end_time"": ""18:00""}]",[0],[0],{},4,101,这里不错,0.0,0,0
新罗店网球俱乐部·罗店社区文化活动中心,https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,31,1,13,塘西街366-370号2楼,31.419858,121.340641,,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""08:00"", ""end_time"": ""18:00""}]",[0],[1],{},1,162,这里不错,0.0,0,0
月浦公园市民球场,https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,31,1,13,罗店镇市一路130号罗溪公园,31.417939,121.351246,,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""08:00"", ""end_time"": ""18:00""}]",[0],[0],{},1,147,这里不错,0.0,0,0
嘉定网球中心,https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,31,1,14,新成路118号,31.376437,121.271374,,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""08:00"", ""end_time"": ""18:00""}]",[0],"[1, 0]",{},6,169,这里不错,0.0,0,0
甜区网球·乐威运动中心·宝钢体育中心,https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,31,1,13,漠河路203号宝钢体育中心,31.4094,121.47564,,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""08:00"", ""end_time"": ""18:00""}]",[0],[0],{},5,121,这里不错,0.0,0,0
宝山体育中心,https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,31,1,13,永清路700号永乐路4号门,31.394336,121.49129,,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""08:00"", ""end_time"": ""18:00""}]",[0],[1],{},4,132,这里不错,0.0,0,0
真谛网球馆,https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,31,1,13,牡丹江路1081号夏园恒茂广场南楼5楼,31.390824,121.491151,,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""08:00"", ""end_time"": ""18:00""}]",[0],[1],{},2,154,这里不错,0.0,0,0
无界线网球俱乐部,https://static.poptennis.com.cn/court/1768728941013gl3HCxVWEY.webp,31,1,13,宝杨路2029号5-2,31.389885,121.464375,,"[{""weekdays"": [1, 2, 3, 4, 5, 6, 7], ""start_time"": ""08:00"", ""end_time"": ""18:00""}]",[0],[1],{},2,189,这里不错,0.0,0,0
